Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES,predicted_pXC50
WZTGKIRRMQSWDD-JCCCHCCONA-N,CHEMBL2310868,25553,A,chembl20,202136,10116,SLC6A4,4061,C1([C@@H]2N(C)C(C[C@@H]1C=3C=CC(=CC3)C=C)CC2)C(=O)OC,8.49060280476191
BGGBDKDNDXWHQP-UHFFFAOYNA-N,CHEMBL194372,6532,A,chembl20,462122,9606,SLC6A4,4061,N(C1=CC=C(C=C1)OCCC(C2=CC=C(OC(N(C)C)=O)C=C2)NC)(=O)=O,5.986417495
ILQSYUPQZVZUKN-PKNBQFBNNA-N,CHEMBL278242,25553,A,chembl20,201812,10116,SLC6A4,4061,N1(CCN(CC1)CCOC(C2=CC=CC=C2)C3=CC=CC=C3)C/C=C/C=4C=C(OC)C=CC4,6.515313300000003
RMYDTRNCYJXIEA-UHFFFAOYNA-N,44613454,25553,A,pubchem,471630,10116,SLC6A4,4061,S(C1=CC=C(CC(N(O)C)C)C=C1)CC,5.849214766666666
RTHCYVBBDHJXIQ-UHFFFAOYNA-N,CHEMBL41,6532,A,chembl20,774720,9606,SLC6A4,4061,C(C1=CC=C(OC(C2=CC=CC=C2)CCNC)C=C1)(F)(F)F,7.53869873333333
VXIRNZHRQNADGN-UHFFFAOYNA-N,CHEMBL424005,25553,A,chembl20,201506,10116,SLC6A4,4061,N1(CC2=CC=C(C=C2)F)CCC(CC1)CNOC(C3=CC=CC=C3)C4=CC=CC=C4,6.245712466666666
HLQQIEZMTRFYMO-KRWDZBQONA-N,CHEMBL513367,6532,A,chembl20,564827,9606,SLC6A4,4061,C1=CC=C2C(=C1)C=C(S(N([C@H]3CCNC3)CCCC)(=O)=O)C=C2,7.6994304999999965
GSUYNCSYMOXEEO-UHFFFAOYNA-N,CHEMBL337659,25553,A,chembl20,201963,10116,SLC6A4,4061,C1(=CSC2=C1C=CC=C2)C(O)CCN3CCN(CC3)C4=C5OCCCOC5=CC=C4,7.150553633333328
ABAOWFCFAADMKA-UHFFFAOYNA-N,CHEMBL456654,6532,A,chembl20,493415,9606,SLC6A4,4061,C=1(C=CC2=C(C1)C=CN2)C3(CCNC3)CC=4N=CC=CC4,7.840159833333335
ATQOTXBBRYXYCL-MRXNPFEDNA-N,CHEMBL461153,6532,A,chembl20,558180,9606,SLC6A4,4061,C=1C=CC2=C(N(C(N2[C@H](CCNC)C=3C=CC=CC3)=O)CC)C1,5.812207026666666
NTPICZBSXFOFGN-CABCVRRENA-N,CHEMBL1743767,25553,A,chembl20,193337,10116,SLC6A4,4061,C12=C([C@@H](C3=CC=CC=C3)CN4[C@H]1CCC4)SC=C2,6.734522219047624
OCFADYHICWCDMN-ZBEGNZNMNA-N,CHEMBL403370,6532,A,chembl20,467791,9606,SLC6A4,4061,[C@]1(C(=O)N(CC)CC)([C@H](CN)C1)C2=NC3=C(S2)C=CC=C3,6.419625533928569
WJEBTWQLGLLSGW-VJSLDGLSNA-N,CHEMBL1289047,6532,A,chembl20,686391,9606,SLC6A4,4061,C1=CC(N2CCN(CC2)CCC=3C4=C(C=CC3C)N=C(C=C4)O)=C5C=CC(=NC5=C1)C,7.293304420000007
BLELGMABSKMFTR-UHFFFAOYNA-N,CHEMBL183542,6532,A,chembl20,312698,9606,SLC6A4,4061,N1C=C(CCCN(C)C)C=2C1=CC=C(I)C2,7.505099266666662
FOMBUMQDBKFBLB-UHFFFAOYNA-N,44449401,6532,A,pubchem,319594,9606,SLC6A4,4061,O=C(N(CC)CC)C1(C(C1C2=CC=CC=C2)CN)C3=CC=CC=C3,6.09111305285715
PIMIZGGCAMLEJJ-AWEZNQCLNA-N,CHEMBL245880,6532,A,chembl20,490413,9606,SLC6A4,4061,C=1(C(=C(CN(C2CCOCC2)[C@H]3CCNC3)C=CC1)Cl)Cl,7.928053591666665
OIMPLEJRKYMHMI-OHRNXVJXNA-N,CHEMBL381792,6532,A,chembl20,339938,9606,SLC6A4,4061,C=1(C=CC=2[C@H](C3=CC=C(C(=C3)Cl)Cl)CC[C@@H](C2C1)NC)N=S(O)(=O)C,7.743452091428574
SYWVBRYJGFTBHV-IBGZPJMENA-N,44299504,6532,A,pubchem,263905,9606,SLC6A4,4061,S1C(C2CCN(CC2)C[C@H](O)COC=3C4=C(NC(=C4)C)C=CC3)=CC=5C1=CC=CC5OC,7.481299999999996
JXNOGBVEQNMHDF-LBOYIXSDNA-N,90664601,6532,A,pubchem,616784,9606,SLC6A4,4061,ClC1=C(N2CCN(CC2)CCCNC(=O)C=3N=C(N(C3C)C4=CC=CC=C4)C)C=CC=C1Cl,7.343914966666665
FJIWMGGJQBHZKG-UHFFFAOYNA-N,CHEMBL342716,6532,A,chembl20,201368,9606,SLC6A4,4061,C=1(OC(C=2C=CC(=CC2)F)CCNC)C=3C(=CC=CC3)C=CC1,8.502593056666665
OXXNPMVLHAHIKP-WMLDXEAANA-N,CHEMBL403949,6532,A,chembl20,467620,9606,SLC6A4,4061,[C@@]1(C2=CC=C3C(=C2)CCO3)([C@@H](C1)CN)C(=O)N(CC)CC,6.4647323
OYCZRPQRIZGOTB-UHFFFAOYNA-N,CHEMBL391193,6532,A,chembl20,455314,9606,SLC6A4,4061,C1(OCCCN2CCCCC2)=CC=C(C=C1)C(CCN(C)C)OC3=CC=C(C=C3)Br,8.20106197166666
PPMNSHBRYCRZHM-XQFUHLNNNA-N,46231189,25553,A,pubchem,459745,10116,SLC6A4,4061,S(O[C@@H]([C@H2][C@H]1N([C@H](CCC1)[C@@H2]C(=O)C=2C=CC=CC2)C)C3=CC=CC=C3)(=O)(=O)CC4=CC=CC=C4,5.694890467857142
AYDBLCSLKNTEJL-CLRIEMFWNA-N,CHEMBL301281,25553,A,chembl20,201655,10116,SLC6A4,4061,N1C2[C@@H](C(=O)OC)[C@H](CC1CC2)OC(=O)C=3C=CC=CC3,7.046587699999991
JCKHEWUNFQDEPV-UHFFFAOYNA-N,42603619,25553,A,pubchem,374422,10116,SLC6A4,4061,O=C1N(CCCCN2CCC(CC2)C=3C=4C(NC3)=CC=CC4)C(=O)N5C(=C1C6=CC=C(C=C6)C)C=CC=C5,7.328347833333331
YLOMMHJWKYDOFW-KOUNCHBCNA-N,CHEMBL3085028,6532,A,chembl20,326608,9606,SLC6A4,4061,C1C[C@@H]2C[C@@H](C[C@H]1N2CC=C)NC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,5.522966849999992
DMKNBJGZUPGVEW-UHFFFAOYNA-N,CHEMBL403377,6532,A,chembl20,463176,9606,SLC6A4,4061,C1=CC(=C(CNC)C=C1C(N2CCCN(CC2)C3CC3)=O)OC=4C=CC(=CC4)C(F)(F)F,7.792200633333336
ABYFXYVIEFXQPH-HNNXBMFYNA-N,CHEMBL553395,6532,A,chembl20,581593,9606,SLC6A4,4061,C1=C(C(C(N(C2CCCCC2)[C@@H]3CNCC3)=O)=CC=C1)SC,6.8868136000000035
OCAZYHPPOVXLLX-UHFFFAOYNA-N,CHEMBL290365,6532,A,chembl20,198042,9606,SLC6A4,4061,N(C1=CC=C(C=C1)F)(CC=2C=CC(=CC2)F)CCN3CCN(CC3)CCCC4=CC=CC=C4,6.251800000000002
BWGDDMCKTOEDDM-LQFNOIFHNA-N,CHEMBL491027,25553,A,chembl20,492708,10116,SLC6A4,4061,C=1C(=CC=C(C(NC2=C(C=CC=C2)SC3=CC=CC=C3CN(C)C)=O)C1)F,7.839463
PNQATGDUZVMRRR-NWDGAFQWNA-N,CHEMBL52538,25553,A,chembl20,201798,10116,SLC6A4,4061,[C@H](C(=O)OC)([C@H]1NCCC1)C=2C=CC(Cl)=CC2,5.9556932000000105
UHUMNQDHQUUJKC-DFLUKEIKNA-N,CHEMBL188530,25553,A,chembl20,306182,10116,SLC6A4,4061,O1C(=CC2=C1C(N3CCN(CC3)CCCCC=4C=5C(=CC=C(C#N)C5)NC4)=CC=C2)C(=O)N,8.29335759999999
YXKXFXIRENCHSD-UYBDAZJANA-N,CHEMBL1170212,6532,A,chembl20,640164,9606,SLC6A4,4061,N1CCN(C(C1)CC=2C=CC=CC2)C3=CN=C4C(=C3)C=CN4,7.897018049999996
WVWUTGTXBGRXDL-UHFFFAOYNA-N,CHEMBL337507,25553,A,chembl20,201655,10116,SLC6A4,4061,C1(C(C2=CC=C(C=C2)CC=C)CC3NC1CC3)C(=O)OC,8.83667306666667
KUWISOBIRVPNDN-UHFFFAOYNA-N,CHEMBL455184,6532,A,chembl20,558173,9606,SLC6A4,4061,C=1C=C(C(OC=2C=C(C(=CC2)F)C)=CC1Cl)CNC,7.634984979999989
MJCKYDPFUPMINT-UHFFFAOYNA-N,CHEMBL1224321,6532,A,chembl20,652282,9606,SLC6A4,4061,C1(=CC(=C2NC=CC2=C1)F)C(=O)C3(CCNC3)CCC(C)(C)C,9.009649999999999
HGBGXSPIBLZGHS-HPHMPNDVNA-N,CHEMBL443964,6532,A,chembl20,487515,9606,SLC6A4,4061,C1(=CC=C2C(C3=CC=C(C(=C3)Cl)Cl)CCC(C2=C1)NC)S(N)(=O)=O,7.786036280238097
CUWDCKZGAWYXEX-BLMTVLTRNA-N,46877875,25553,A,pubchem,205038,10116,SLC6A4,4061,FC1=CC=C([C@@H]2[C@@H](C3N([C@@H](C2)CC3)C)COC4=CC=5OCOC5C=C4)C=C1,6.737328021507933
KQVBEYNRGLHRTA-UEDYQVLENA-N,44416763,25553,A,pubchem,270218,10116,SLC6A4,4061,I/C=C\C1=CC=C([C@@H]2[C@@H](CN(CC2)C)C(OC)=O)C=C1,6.057754581190481
UOGHZTJKVOOTDF-LBPRGKRZNA-N,49866085,6532,A,pubchem,504077,9606,SLC6A4,4061,ClC=1C=C([C@@H](N2N=C(N=N2)N3N=CC=N3)CCNC)C=CC1Cl,6.617145780000007
LHGWXWFENXILDS-UHFFFAOYNA-N,CHEMBL149801,25553,A,chembl20,201996,10116,SLC6A4,4061,N1(C2C(C(=O)OC)C(CC1CC2)C=3C=CC(=CC3)I)CC(=O)OC,7.930994233333333
DXQCCZNEUHNYEV-VJSLDGLSNA-N,CHEMBL3216963,6532,A,chembl20,766795,9606,SLC6A4,4061,N1(CCCNC(C=2N=C(N(C2C)C3=CC=C(C=C3)OC)CCC)=O)CCN(CC1)C=4C(=C(C=CC4)C)C,8.054476400000002
MXNHEKIHSVXJPG-UHFFFAOYNA-N,CHEMBL503234,6532,A,chembl20,564827,9606,SLC6A4,4061,C=1C=C2C=C(C=CC2=CC1)CCN3CCNCC3,7.974325600000001
DNYAHFKJMPYBQK-UHFFFAOYNA-N,CHEMBL2333646,6532,A,chembl20,948439,9606,SLC6A4,4061,C1CN(CCC1(C2=CC=CC=C2)COCC3=CC(=CN=C3)Br)C,6.933493779999996
HNYCNSONMUNSQM-UHFFFAOYNA-N,CHEMBL402000,6532,A,chembl20,479728,9606,SLC6A4,4061,N1=CC(CN(C)C)=C(OC2=CC=C(C=C2CC)Cl)C=C1,8.1358408
YDRFQAANTRDVRU-SQBIMTKRNA-N,CHEMBL432727,6532,A,chembl20,201374,9606,SLC6A4,4061,C1(C2N(C)C(CC1C3=CC=C(C=C3)Cl)CC2)C(=O)NCCCCCCNC(C4C5N(C)C(CC4C6=CC=C(C=C6)Cl)CC5)=O,7.546131500000014
WHYITYNLKZMDPS-UHFFFAOYNA-N,CHEMBL187429,25553,A,chembl20,305949,10116,SLC6A4,4061,S(NC1=CC=C(CN2C3CN(CC2)C(C(C=4C=CC=CC4)C5=CC=CC=C5)CC3)C=C1)(C6=CC=C(C=C6)Cl)(=O)=O,5.485013858333333
LAWDOCPCCFOXQO-UHFFFAOYNA-N,CHEMBL1078039,25553,A,chembl20,622493,10116,SLC6A4,4061,C(C=1C=CC(=CC1)SC)C(C)NCC,6.187182299999996
GGOYWROJGGULMW-UHFFFAOYNA-N,CHEMBL146321,25553,A,chembl20,201812,10116,SLC6A4,4061,N1(CCN(CC1)CCCC2=C(O)C=CC=C2)CCOC(C=3C=CC(=CC3)F)C4=CC=C(C=C4)F,6.988862180952385
IKJNHQAZMRXNES-UHFFFAOYNA-N,44286609,25553,A,pubchem,204703,10116,SLC6A4,4061,O=N(=O)C1=CC=2C(=NC(N(CCNC)C)=CC2)C=C1,7.0679466333333325
AZJLNNJMUCJPAO-UHFFFAOYNA-N,CHEMBL139081,25553,A,chembl20,201671,10116,SLC6A4,4061,C12=C(C=3C=CC=CC3S1)CCN(CC2C=4C=C(Br)C=CC4)CC,6.2670032066666685
WMWARSGGACJLII-KRWDZBQONA-N,CHEMBL397392,6532,A,chembl20,454293,9606,SLC6A4,4061,N(C1CCOCC1)([C@H]2CCNC2)CC3=C(C=CC=C3)C,6.945614099999996
FLFNPNBTKIRBQV-UHFFFAOYNA-N,CHEMBL541612,25553,A,chembl20,201825,10116,SLC6A4,4061,N1(C2CC(CC1CC2)OC(C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)CC5=CC=CC=C5,5.801428999999996
BQENGMFJJUYDFE-UHFFFAOYNA-N,9973018,6532,A,pubchem,537602,9606,SLC6A4,4061,N(C1CC(CC1)C=2C=3C(NC2)=CC=C(C3)C#N)CC4=CC=CC=C4,7.982956175000006
HZNLAMZISGJFRY-ZWKOTPCHNA-N,CHEMBL287859,25553,A,chembl20,193337,10116,SLC6A4,4061,N12C[C@@H](C3=CC=C(C=C3)F)C=4C([C@H]1CCC2)=CC=CC4,8.081112499999996
IEAAUYDUGMCSHI-UHFFFAOYNA-N,45273169,6532,A,pubchem,423862,9606,SLC6A4,4061,ClC1=C(OC(C2CCNCC2)C3=CC=NC=C3)C=CC(Cl)=C1,8.21152109
YGVRYGYKGFIQTL-NOTZXAQLNA-N,76327898,6532,A,pubchem,257285,9606,SLC6A4,4061,FC1=CC=C(C(NC2C[C@H]3N([C@H](CC3)C2)CCCC)C4=CC=C(F)C=C4)C=C1,5.542973299999999
RSSFEFAHSOYPIM-UHFFFAOYNA-N,CHEMBL356380,25553,A,chembl20,201812,10116,SLC6A4,4061,N1(CCN(CC1)CCCC=2C(OC)=CC=CC2)CCOC(C=3C=CC=CC3)C4=CC=CC=C4,6.155836933333335
CNCNZYATGYMZNQ-RPWUZVMVNA-N,CHEMBL142545,25553,A,chembl20,201638,10116,SLC6A4,4061,N1(C[C@@H](C)N(C[C@@H]1C)CCCC2=CC=CC=C2)CCOC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,6.317538758333338
XNKYPTFOKMIDGF-MOPGFXCFNA-N,45140177,6532,A,pubchem,459948,9606,SLC6A4,4061,FC1=CC=2N(CC(C2C=C1)(C)C)[C@H]([C@H](O)CNC)C3=CC(F)=CC=C3,6.070821915000005
IFNVQDLRTIRQNZ-UHFFFAOYNA-N,72793681,6532,A,pubchem,1058859,9606,SLC6A4,4061,FC1=CC=C(C2(OCC3=C2C=CC(=C3)C#N)CCCN(CC=4C=5C(NC4)=CC=CC5)C)C=C1,7.325270833333326
HBZMBTZPNQEKHQ-QRWMCTBCNA-N,CHEMBL1818465,6532,A,chembl20,763087,9606,SLC6A4,4061,N1(C=C(C=C1)C#N)CC23CNCC[C@]2(C4=CC(=C(C=C4)Cl)Cl)C3,8.6830618
ARAFDXZYAVDQKW-KPKJPENVNA-N,CHEMBL293574,25553,A,chembl20,198048,10116,SLC6A4,4061,C1(C2N3C(CC1/C(/C3)=C/C4=CC(Cl)=C(C=C4)Cl)CC2)C(N(OC)C)=O,8.055302759999998
UPUKKBZBVUXCSQ-CVEARBPZNA-N,44560575,6532,A,pubchem,343579,9606,SLC6A4,4061,ClC1=CC=C(O[C@H]2C[C@@H](NC)C=3C2=CC=CC3)C=C1,6.398496679999998
QMTZVARKJRJYBY-UHFFFAOYNA-N,CHEMBL1782806,25553,A,chembl20,751309,10116,SLC6A4,4061,N(CCC(C1=CSC=2C1=CC=CC2)=O)C3CCN(CC3)C4=C(C=C(C=C4)N(=O)=O)C(F)(F)F,5.663964173333338
SKDZJHOZNBMINM-MRXNPFEDNA-N,CHEMBL1762475,6532,A,chembl20,740011,9606,SLC6A4,4061,C=1C(C(F)(F)F)=CC(O[C@@H](C=2C=CC=CC2)CCNC)=C(C1)C#N,6.041422933333336
IGUHNGAQSVMCOM-PKRZOPRNNA-N,CHEMBL1080727,6532,A,chembl20,617082,9606,SLC6A4,4061,C=1C=C(C=CC1)C2=CC(=C(N2CC)C)C(NCCCN3CCN(CC3)C4=CC(=CC=C4)Cl)=O,6.977374200000002
JKXNHYROCOIFSB-UHFFFAOYNA-N,CHEMBL196505,25553,A,chembl20,320901,10116,SLC6A4,4061,C12=C(N3CCN(CC3)CCC4=CNC5=C4C=CC=C5)C=CC=C1OCCO2,8.397607549999991
WDZSPNFWRVITEJ-UHFFFAOYNA-N,CHEMBL114275,6532,A,chembl20,303476,9606,SLC6A4,4061,C=1(C(=CC=C(C1)I)SC=2C(=CC=CC2)CN(C)C)CO,9.835665899999999
XSZZVXRYXJUWCA-ROUUACIJNA-N,44449792,6532,A,pubchem,329322,9606,SLC6A4,4061,FC1=CC(OC)=C(O[C@H]([C@H]2OCCNC2)C3=CC=CC=C3)C=C1,7.588767982142859
ZSIHFDAUAFSTIM-UHFFFAOYNA-N,CHEMBL598346,6532,A,chembl20,609755,9606,SLC6A4,4061,C=1(C(C2CCNCC2)=C(OC3=CC=CC=C3F)C=CC1)F,6.833504549999999
WZTGKIRRMQSWDD-UHFFFAOYNA-N,CHEMBL129608,25553,A,chembl20,201655,10116,SLC6A4,4061,C1(C2N(C)C(CC1C3=CC=C(C=C)C=C3)CC2)C(=O)OC,8.49060280476191
YXUHGNSTVHJZTH-YKXXYTSPNA-N,CHEMBL296043,25553,A,chembl20,201804,10116,SLC6A4,4061,[C@H]1([C@H](CCN(C1)C)C=2C=CC(=CC2)Cl)C(=O)NCCCNC([C@@H]3[C@H](CCN(C3)C)C4=CC=C(C=C4)Cl)=O,6.625548433333343
YEUFVHULUPJOQC-VVBDHPJYNA-N,53320652,6532,A,pubchem,552081,9606,SLC6A4,4061,BrC1=CC=C([C@@H]2[C@@H](C3SC(C2)CC3)C=4ON=C(C4)C)C=C1,6.59721888333333
PNVNVHUZROJLTJ-MRXNPFEDNA-N,CHEMBL252720,6532,A,chembl20,879333,9606,SLC6A4,4061,C1CCCC(C1)([C@@H](C2=CC=C(C=C2)OC)CN(C)C)O,7.008624063333339
MCPMBLGHBQTMIY-PSWAGMNNNA-N,CHEMBL481940,25553,A,chembl20,487557,10116,SLC6A4,4061,C1CN([C@H]2CC[C@H](CC2)C=3C4=C(N(C3)CCC)C=CC(=C4)C#N)CCN1C=5C6=C(C=CC5)NC=C6,7.760683416666661
SWBCLQGKCJMOJJ-UHFFFAOYNA-N,53321083,6532,A,pubchem,578386,9606,SLC6A4,4061,N(CC1(CCCCC1)C2=CC=3C(C=C2)=CC=CC3)(C)C,7.678593133333336
LOPJUGWAODIQIC-PMOLBWCYNA-N,CHEMBL3084695,25553,A,chembl20,595537,10116,SLC6A4,4061,C=1(C=CC=CC1)[C@]2(C[C@H]3N[C@@H](C2)CC3)OCC4=CC=C(C=C4)Cl,7.752114400000002
KRUBQUVNIYCARV-KAYWLYCHNA-N,44321166,25553,A,pubchem,204536,10116,SLC6A4,4061,N1([C@@H](CN(C[C@H]1C)CCCN(C2=CC=CC=C2)C3=CC=CC=C3)C)CCCC4=CC=CC=C4,6.7300909
PRTVRLZORAJMAP-UHFFFAOYNA-N,57381318,25553,A,pubchem,644740,10116,SLC6A4,4061,O=C1N(CCCCN2CCN(CC2)C=3N=C4C(=CC3)C=C(N(=O)=O)C=C4)C(=O)C=5C1=CC=CC5,6.193705416666667
IPDCCVKJMHCEER-UHFFFAOYNA-N,CHEMBL423407,25553,A,chembl20,201814,10116,SLC6A4,4061,O(C(C=1C=CC(=CC1)F)C2CNCCC2)C=3C=4C(=CC=CC4)C=CC3,7.572934901666668
GFVWNDVQQZGNER-ISKFKSNPNA-N,CHEMBL2112226,25553,A,chembl20,201642,10116,SLC6A4,4061,N1[C@@H](C(C=2C=CC=CC2)C3=CC=CC=C3)CC[C@@H](NCC=4C=CC(=CC4)O)C1,5.871919561904766
OKISLTVQJOBHIW-DBMMPTTLNA-N,CHEMBL86654,6532,A,chembl20,201338,9606,SLC6A4,4061,C1(C2N(C)C(CC1C=3C=C4C=CC=CC4=CC3)C[C@H]2O)C(=O)OC,7.28087165714286
YXBBKRPEQRPZSX-DHZHZOJONA-N,CHEMBL40429,6532,A,chembl20,198042,9606,SLC6A4,4061,N1(CCN(CC1)CCOC(C=2C=CC(=CC2)C)C=3C=CC=CC3)C/C=C/C=4C=CC=CC4,6.262127619047618
WDVNIVNUSSKHSI-UHFFFAOYNA-N,44516123,25553,A,pubchem,449146,10116,SLC6A4,4061,ClC1=C(C2C=3N(CCCC3)C(=O)N(CCCCN4CCC(CC4)C=5C=6C(NC5)=CC=CC6)C2=O)C=CC=C1,7.168426500000009
FJCIWANMQSLZNY-WLNZHLEZNA-N,CHEMBL2308105,25553,A,chembl20,201830,10116,SLC6A4,4061,[C@H]12N([C@H](C[C@H](C1)OC(C=3C=CC(=CC3)F)C4=CC=C(F)C=C4)CC2)CCCCC5=CC=CC=C5,6.1124379333333305
UEPBVWIBDNMJPA-UHFFFAOYNA-N,50941458,6532,A,pubchem,551045,9606,SLC6A4,4061,ClC=1C=C(N2CCC(N(C)C)C=3C2=CC=CC3)C=CC1Cl,6.8738035516666685
LEPMWVSFBIGRRP-UHFFFAOYNA-N,CHEMBL109514,25553,A,chembl20,202151,10116,SLC6A4,4061,C(C=1C=C(C(F)(F)F)C=C(C1)COCC(N2CCNCC2)C3=CC=C(C=C3)F)(F)(F)F,6.827708150000003
VCIKPQPFJYKGHA-UHFFFAOYNA-N,CHEMBL90903,6532,A,chembl20,201226,9606,SLC6A4,4061,C1(C(C2=CC=C(C=C2)Cl)CC3OC1CC3)C(=O)OC,6.947187477316016
VPBCSCMAXYQTKD-PKRZOPRNNA-N,CHEMBL3216290,6532,A,chembl20,766795,9606,SLC6A4,4061,N1(CC(CNC(C=2N=C(N(C2C)C3=CC=C(C=C3)F)C)=O)O)CCN(CC1)C=4C(=C(C=CC4)Cl)C,7.412644106666668
ZOUAOMSIKGGKNR-UHFFFAOYNA-N,CHEMBL555855,25553,A,chembl20,201221,10116,SLC6A4,4061,N1(C2C(C(CC1CC2)C3=CC=CC=C3)CCCOC(C4=CC=C(C=C4)Cl)C5=CC=CC=C5)C,6.738814833333331
XBLYAQQANHBAKD-SREBMQDQNA-N,CHEMBL3216508,6532,A,chembl20,766795,9606,SLC6A4,4061,N1(CCCNC(C=2N=C(N(C2C)C3=CC=CC=C3)CCC)=O)CCN(CC1)C=4C(=C(C=CC4)Cl)C,7.554556899999995
OUXGCTLOLJELQS-LELJVTLKNA-N,CHEMBL1098287,25553,A,chembl20,901160,10116,SLC6A4,4061,C1(N(C(C2(CCCC=3C=CC=CC32)N1)=O)CCCN4CCN(CC4)C=5C(=CC=CC5)OC)=O,5.943963666666666
SBTDJHOMUMWMRI-UHFFFAOYNA-N,10576013,25553,A,pubchem,310876,10116,SLC6A4,4061,FC1=CC=C(C(OCCN2CCN(CC2)CC=3OC=4C(C3)=CC=CC4)C5=CC=C(F)C=C5)C=C1,6.586358603333332
RTMVHAXQDGDXHK-UHFFFAOYNA-N,CHEMBL135665,25553,A,chembl20,201667,10116,SLC6A4,4061,N1(CC=2C=CC(=CC2)N)CCC(CC1)CCOC(C3=CC=CC=C3)C=4C=CC=CC4,6.064425950000001
MYVPKBWFYFYMBK-FMHSPTBQNA-N,52943005,25553,A,pubchem,204369,10116,SLC6A4,4061,FC1=CC=2[C@H](N3CCN(CC3)CCN4CCNC4=O)C[C@H](C2C=C1)C5=CC=C(F)C=C5,7.552816549999997
IMXJQWVQVSZOKO-UHFFFAOYNA-N,CHEMBL574004,6532,A,chembl20,589390,9606,SLC6A4,4061,C=1(C(=C(OC=2C=C(C=CC2)F)C=CC1)C3CCNCC3)F,7.096536025000001
NQBRJWVFVDOVMT-GIJMSBLHNA-N,CHEMBL143591,25553,A,chembl20,201638,10116,SLC6A4,4061,N1(C[C@H](C)N(C[C@H]1C)CCOC(C2=CC=CC=C2)C=3C=CC=CC3)C/C=C/C4=CC=CC=C4,5.696833283333331
QFIPWGPAGDXIEC-HXTKINSTNA-N,CHEMBL442391,6532,A,chembl20,201366,9606,SLC6A4,4061,C1(=CNC=2C1=CC=CN2)C3=CCN(CC3)CCOC4=C5C(N=CC=C5)=CC=C4,8.100804014999998
QGQUHXSBTSDAML-XGXHKTLJNA-N,CHEMBL1162,6532,A,chembl20,774720,9606,SLC6A4,4061,O=C1CC[C@H]2C(C1)=CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@]4(O)C#C)C,6.626515450000003
DTDLOHYXZTWBHO-UHFFFAOYNA-N,11546625,25553,A,pubchem,292943,10116,SLC6A4,4061,O(C1=CC2=C(C(CN(C2)C)C3=CC=C(OC)C=C3)C=C1)CCCN4CCN(CC4)C(=O)C,7.674597449999997
IBQGQTKTKQIZKP-UHFFFAOYNA-N,CHEMBL454657,6532,A,chembl20,558173,9606,SLC6A4,4061,C=1(C=C(CNC)C(OC=2C=C(C(=CC2)Cl)Cl)=CC1OC)F,7.901150922777777
DCSUBABJRXZOMT-LELJVTLKNA-N,CHEMBL1729,6532,A,chembl20,774720,9606,SLC6A4,4061,COC1CN(CCCOC2=CC=C(F)C=C2)CCC1NC(=O)C=3C=C(Cl)C(N)=CC3OC,7.649137646666668
QYUFXJSGWTTZSU-HNQUOIGGNA-N,CHEMBL1202018,25553,A,chembl20,3516,10116,SLC6A4,4061,FC1=CC=C(C=C1)C(OCCN2CC3CCC(C2)N3C/C=C/C=4OC=CC4)C5=CC=C(F)C=C5,6.633932620000004
IADBQJBYXQKMJN-YYUOFMGYNA-N,CHEMBL33992,25553,A,chembl20,201988,10116,SLC6A4,4061,N1(C2C(CCC)C(CC1C[C@H]2F)C3=CC=C(C=C3)F)C,6.255980033333335
AWTICCZHEMZKBF-DFLUKEIKNA-N,11751072,25553,A,pubchem,268270,10116,SLC6A4,4061,FC1=C2OCC(N(CCCCC=3C=4C(NC3)=CC=C(F)C4)CCC)CC2=C(C=C1)C(=O)N,7.162288840000006
CDWSRUBNCSUOAR-MHZLTWQENA-N,71461647,6532,A,pubchem,238552,9606,SLC6A4,4061,O1NC2=C([C@@H]1CN3CCN(CC3)CC4=CC=5C(C=C4)=CC=CC5)C=CC=6C2=CC=C(OC)C6,7.5881191999999995
IBXZWXRNPDSFTR-UHFFFAOYNA-N,CHEMBL364561,25553,A,chembl20,305949,10116,SLC6A4,4061,N12C(C(C3=CC=CC=C3)C4=CC=CC=C4)CCC(C1)N(CC2)C=5C=CC(=CC5)O,5.266698450000003
PMWJXJVDUJHXHT-UHFFFAOYNA-N,CHEMBL1224164,6532,A,chembl20,652282,9606,SLC6A4,4061,C1CCC(CCC)(C(C=2C=CC3=C(C2)C=CN3)=O)N1,7.918173299999996
TWQHGBJNKVFWIU-UHFFFAOYNA-N,10365638,25553,A,pubchem,644740,10116,SLC6A4,4061,O=C1N(C(=O)CC2(CCCC2)C1)CCCCN3CCN(CC3)C=4N=C5C(=CC4)C=CC=C5,7.007854950000006
JRHKJAOHZVVZDT-JGXXCWGCNA-N,CHEMBL520035,6532,A,chembl20,492352,9606,SLC6A4,4061,C1(=CC=C(Cl)C=C1)CC=2C=C(ON2)[C@@H]3C4N(C(C[C@@H]3C5=CC=C(C=C5)Cl)CC4)C,7.110444333333331
